file,line,specifier,binding,resolved_file,resolution
src/components/tournament/PayoutStructureEditor.tsx,7,react,"React, { useState, useMemo, useCallback, useEffect }",,External Or Requires Dynamic/Alias Review
src/components/tournament/PayoutStructureEditor.tsx,8,../../services/PayoutEngine,"{ payoutEngine, type PayoutEntry, type PayoutTemplate }",src/services/PayoutEngine.ts,Resolved Local File
src/components/tournament/PayoutStructureEditor.tsx,9,./PayoutStructureEditor.css,,src/components/tournament/PayoutStructureEditor.css,Resolved Local File
src/components/tournament/RebuyModal.tsx,7,react,"React, { useState, useCallback, useRef }",,External Or Requires Dynamic/Alias Review
src/components/tournament/RebuyModal.tsx,8,../../services/TournamentService,{ tournamentService },src/services/TournamentService.ts,Resolved Local File
src/components/tournament/RebuyModal.tsx,9,../../core/MasterBus,{ masterBus },src/core/MasterBus.ts,Resolved Local File
src/components/tournament/RebuyModal.tsx,10,../../services/SoundService,{ soundService },src/services/SoundService.ts,Resolved Local File
src/components/tournament/RebuyModal.tsx,11,../../utils/safeErrorMessage,{ safeErrorMessage },src/utils/safeErrorMessage.ts,Resolved Local File
src/components/tournament/RebuyModal.tsx,13,../../utils/buyIn,{ money },src/utils/buyIn.ts,Resolved Local File
src/components/tournament/RebuyModal.tsx,14,./RebuyModal.css,,src/components/tournament/RebuyModal.css,Resolved Local File
src/components/tournament/RegistrationApprovalsPanel.tsx,23,react,"{ useCallback, useEffect, useMemo, useState }",,External Or Requires Dynamic/Alias Review
src/components/tournament/RegistrationApprovalsPanel.tsx,24,../../lib/supabase,{ supabase },src/lib/supabase.ts,Resolved Local File
src/components/tournament/RegistrationApprovalsPanel.tsx,25,../../hooks,{ useClubRole },src/hooks/index.ts,Resolved Local File
src/components/tournament/RegistrationApprovalsPanel.tsx,26,../../services/MembershipService,{ MembershipService },src/services/MembershipService.ts,Resolved Local File
src/components/tournament/RegistrationApprovalsPanel.tsx,27,../../lib/authUtils,{ readLocalSession },src/lib/authUtils.ts,Resolved Local File
src/components/tournament/RegistrationApprovalsPanel.tsx,28,../common/Toast,{ useToast },src/components/common/Toast.tsx,Resolved Local File
src/components/tournament/RegistrationApprovalsPanel.tsx,29,../../utils/errorReporter,{ reportError },src/utils/errorReporter.ts,Resolved Local File
src/components/tournament/RegistrationApprovalsPanel.tsx,30,./RegistrationApprovalsPanel.css,,src/components/tournament/RegistrationApprovalsPanel.css,Resolved Local File
src/components/tournament/SpinWheel.tsx,38,react,"React, { useLayoutEffect, useMemo, useRef, useState }",,External Or Requires Dynamic/Alias Review
src/components/tournament/SpinWheel.tsx,39,../../services/SoundService,{ soundService },src/services/SoundService.ts,Resolved Local File
src/components/tournament/SpinWheel.tsx,40,../../utils/animationSpeed,"{
  ANIMATION_SPEED_MIN,
  getAnimationSpeed,
  prefersReducedMotion,
}",src/utils/animationSpeed.ts,Resolved Local File
src/components/tournament/SpinWheel.tsx,45,../../utils/vibrationGate,{ fireVibration },src/utils/vibrationGate.ts,Resolved Local File
src/components/tournament/SpinWheel.tsx,46,../../utils/errorReporter,{ reportError },src/utils/errorReporter.ts,Resolved Local File
src/components/tournament/SpinWheel.tsx,47,../../config/spinSpec,"{
  SPIN_TIERS,
  spinTier,
  spinCelebration,
  SPIN_REVEAL,
  spinRevealTotalMs,
  spinPostRevealMs,
}",src/config/spinSpec.ts,Resolved Local File
src/components/tournament/SpinWheel.tsx,55,./SpinWheel.css,,src/components/tournament/SpinWheel.css,Resolved Local File
src/components/tournament/TournamentAutoSeat.tsx,1,../../services/tableWarmup,{ warmTable },src/services/tableWarmup.ts,Resolved Local File
src/components/tournament/TournamentAutoSeat.tsx,30,react,"{ useCallback, useEffect, useRef, useState }",,External Or Requires Dynamic/Alias Review
src/components/tournament/TournamentAutoSeat.tsx,31,react,type { ReactNode },,External Or Requires Dynamic/Alias Review
src/components/tournament/TournamentAutoSeat.tsx,32,react-router-dom,{ useNavigate },,External Or Requires Dynamic/Alias Review
src/components/tournament/TournamentAutoSeat.tsx,33,../../lib/supabase,{ supabase },src/lib/supabase.ts,Resolved Local File
src/components/tournament/TournamentAutoSeat.tsx,34,../../core/MasterBus,{ masterBus },src/core/MasterBus.ts,Resolved Local File
src/components/tournament/TournamentAutoSeat.tsx,35,../../hooks/useAuthUser,{ useAuthUser },src/hooks/useAuthUser.ts,Resolved Local File
src/components/tournament/TournamentAutoSeat.tsx,36,../../hooks/useMasterBusSubscription,{ useMasterBusSubscription },src/hooks/useMasterBusSubscription.ts,Resolved Local File
src/components/tournament/TournamentAutoSeat.tsx,37,../../utils/errorReporter,{ reportError },src/utils/errorReporter.ts,Resolved Local File
src/components/tournament/TournamentAutoSeat.tsx,38,./TournamentAutoSeat.css,,src/components/tournament/TournamentAutoSeat.css,Resolved Local File
src/components/tournament/TournamentClock.tsx,15,react,"React, { useState, useEffect, useCallback, useRef }",,External Or Requires Dynamic/Alias Review
src/components/tournament/TournamentClock.tsx,16,'@/lib/date,{ formatDuration as formatTime },src/lib/date.ts,Resolved Local File
src/components/tournament/TournamentClock.tsx,17,../../utils/serverClock,{ serverNow },src/utils/serverClock.ts,Resolved Local File
src/components/tournament/TournamentClock.tsx,18,../../hooks/useMasterBusSubscription,{ useMasterBusSubscription },src/hooks/useMasterBusSubscription.ts,Resolved Local File
src/components/tournament/TournamentClock.tsx,19,../../services/TournamentTimerService,{ tournamentTimerService },src/services/TournamentTimerService.ts,Resolved Local File
src/components/tournament/TournamentClock.tsx,20,../../services/TournamentService,{ tournamentService },src/services/TournamentService.ts,Resolved Local File
src/components/tournament/TournamentClock.tsx,21,../../lib/supabase,{ supabase },src/lib/supabase.ts,Resolved Local File
src/components/tournament/TournamentClock.tsx,22,../../core/MasterBus,{ masterBus },src/core/MasterBus.ts,Resolved Local File
src/components/tournament/TournamentClock.tsx,23,./TournamentClock.css,,src/components/tournament/TournamentClock.css,Resolved Local File
src/components/tournament/TournamentClock.tsx,24,../../utils/errorReporter,{ reportError },src/utils/errorReporter.ts,Resolved Local File
src/components/tournament/TournamentHUD.tsx,34,react,"{ useEffect, useRef, useState }",,External Or Requires Dynamic/Alias Review
src/components/tournament/TournamentHUD.tsx,35,../../hooks/useAuthUser,{ useAuthUser },src/hooks/useAuthUser.ts,Resolved Local File
src/components/tournament/TournamentHUD.tsx,36,../../services/TournamentService,{ tournamentService },src/services/TournamentService.ts,Resolved Local File
src/components/tournament/TournamentHUD.tsx,37,../../types/database.types,type { Tournament },src/types/database.types.ts,Resolved Local File
src/components/tournament/TournamentHUD.tsx,38,../../core/MasterBus,{ masterBus },src/core/MasterBus.ts,Resolved Local File
src/components/tournament/TournamentHUD.tsx,39,../../lib/supabase,{ supabase },src/lib/supabase.ts,Resolved Local File
src/components/tournament/TournamentHUD.tsx,40,../../utils/errorReporter,{ reportError },src/utils/errorReporter.ts,Resolved Local File
src/components/tournament/TournamentInfoPanel.tsx,26,react,"{ useCallback, useEffect, useMemo, useState }",,External Or Requires Dynamic/Alias Review
src/components/tournament/TournamentInfoPanel.tsx,27,../../lib/supabase,{ supabase },src/lib/supabase.ts,Resolved Local File
src/components/tournament/TournamentInfoPanel.tsx,28,../../utils/errorReporter,{ reportError },src/utils/errorReporter.ts,Resolved Local File
src/components/tournament/TournamentInfoPanel.tsx,29,../../utils/buyIn,{ money },src/utils/buyIn.ts,Resolved Local File
src/components/tournament/TournamentInfoPanel.tsx,30,./TournamentInfoPanel.css,,src/components/tournament/TournamentInfoPanel.css,Resolved Local File
src/components/tournament/TournamentLobbyCard.tsx,8,react,"{ useState, useEffect, memo }",,External Or Requires Dynamic/Alias Review
src/components/tournament/TournamentLobbyCard.tsx,14,../../context/InTabLobbyContext,{ useAppNavigate },src/context/InTabLobbyContext.tsx,Resolved Local File
src/components/tournament/TournamentLobbyCard.tsx,15,../../lib/supabase,{ supabase },src/lib/supabase.ts,Resolved Local File
src/components/tournament/TournamentLobbyCard.tsx,16,../../hooks/useAuthUser,{ useAuthUser },src/hooks/useAuthUser.ts,Resolved Local File
src/components/tournament/TournamentLobbyCard.tsx,17,./TournamentLobbyCard.module.css,styles,src/components/tournament/TournamentLobbyCard.module.css,Resolved Local File
src/components/tournament/TournamentLobbyCard.tsx,18,../../utils/errorReporter,{ reportError },src/utils/errorReporter.ts,Resolved Local File
src/components/tournament/TournamentLobbyCard.tsx,19,../../utils/formatGameTitle,{ formatGameTitle },src/utils/formatGameTitle.ts,Resolved Local File
src/components/tournament/TournamentLobbyCard.tsx,21,../../utils/buyIn,{ money },src/utils/buyIn.ts,Resolved Local File
src/components/tournament/TournamentLobbyCard.tsx,22,./details/types,{ chipsCompact },src/components/tournament/details/types.ts,Resolved Local File
src/components/tournament/TournamentRankingCard.tsx,34,react,"{ useEffect, useState }",,External Or Requires Dynamic/Alias Review
src/components/tournament/TournamentRankingCard.tsx,35,react-dom,{ createPortal },,External Or Requires Dynamic/Alias Review
src/components/tournament/TournamentRankingCard.tsx,36,react-router-dom,{ useNavigate },,External Or Requires Dynamic/Alias Review
src/components/tournament/TournamentRankingCard.tsx,37,../../lib/supabase,{ supabase },src/lib/supabase.ts,Resolved Local File
src/components/tournament/TournamentRankingCard.tsx,38,../../lib/authUtils,{ readLocalSession },src/lib/authUtils.ts,Resolved Local File
src/components/tournament/TournamentRankingCard.tsx,39,../../utils/avatarGenerator,{ generateDefaultAvatar },src/utils/avatarGenerator.ts,Resolved Local File
src/components/tournament/TournamentRankingCard.tsx,40,../table/CardImage,{ CardImage },src/components/table/CardImage.tsx,Resolved Local File
src/components/tournament/TournamentRankingCard.tsx,41,../../utils/formatGameTitle,{ formatGameTitle },src/utils/formatGameTitle.ts,Resolved Local File
src/components/tournament/TournamentRankingCard.tsx,42,../../services/pendingSessionSummary,type { TournamentResult },src/services/pendingSessionSummary.ts,Resolved Local File
src/components/tournament/TournamentRankingCard.tsx,43,../../utils/playerDisplayName,"{ playerDisplayName, PLAYER_NAME_COLUMNS }",src/utils/playerDisplayName.ts,Resolved Local File
src/components/tournament/TournamentRankingCard.tsx,44,./TournamentRankingCard.css,,src/components/tournament/TournamentRankingCard.css,Resolved Local File
src/components/tournament/TournamentRankingCard.tsx,45,../../lib/appBase,{ publicOrigin },src/lib/appBase.ts,Resolved Local File
src/components/tournament/TournamentRankingHost.tsx,41,react,"{ useCallback, useEffect, useRef, useState }",,External Or Requires Dynamic/Alias Review
src/components/tournament/TournamentRankingHost.tsx,42,react-router-dom,"{ useLocation, useNavigate }",,External Or Requires Dynamic/Alias Review
src/components/tournament/TournamentRankingHost.tsx,43,../../services/pendingSessionSummary,"{
  clearSessionSummary,
  peekSessionSummary,
  subscribeSessionSummary,
  type SessionSummaryPayload,
}",src/services/pendingSessionSummary.ts,Resolved Local File
src/components/tournament/TournamentRankingHost.tsx,49,../../lib/supabase,{ supabase },src/lib/supabase.ts,Resolved Local File
src/components/tournament/TournamentRankingHost.tsx,50,../../lib/authUtils,{ readLocalSession },src/lib/authUtils.ts,Resolved Local File
src/components/tournament/TournamentRankingHost.tsx,51,../../services/TableService,{ tableService },src/services/TableService.ts,Resolved Local File
src/components/tournament/TournamentRankingHost.tsx,52,../../utils/errorReporter,{ reportError },src/utils/errorReporter.ts,Resolved Local File
src/components/tournament/TournamentRankingHost.tsx,53,./TournamentRankingCard,TournamentRankingCard,src/components/tournament/TournamentRankingCard.tsx,Resolved Local File
src/components/tournament/TournamentStartingTicker.tsx,53,react,"{ useCallback, useEffect, useMemo, useRef, useState, type CSSProperties }",,External Or Requires Dynamic/Alias Review
src/components/tournament/TournamentStartingTicker.tsx,54,react-router-dom,"{ useLocation, useNavigate }",,External Or Requires Dynamic/Alias Review
src/components/tournament/TournamentStartingTicker.tsx,55,../../lib/supabase,{ supabase },src/lib/supabase.ts,Resolved Local File
src/components/tournament/TournamentStartingTicker.tsx,56,../../utils/formatGameTitle,{ formatGameTitle },src/utils/formatGameTitle.ts,Resolved Local File
src/components/tournament/TournamentStartingTicker.tsx,57,../../utils/popupStyle,{ formatPopupText },src/utils/popupStyle.ts,Resolved Local File
src/components/tournament/TournamentStartingTicker.tsx,58,../../utils/errorReporter,{ reportError },src/utils/errorReporter.ts,Resolved Local File
src/components/tournament/TournamentStartingTicker.tsx,59,../../core/MasterBus,{ busToast },src/core/MasterBus.ts,Resolved Local File
src/components/tournament/TournamentStartingTicker.tsx,60,./topChrome,"{ measureTopChromeBottom, TOP_CHROME_SELECTORS }",src/components/tournament/topChrome.ts,Resolved Local File
src/components/tournament/TournamentStartingTicker.tsx,61,../../hooks/useTableSettings,{ useTableSettings },src/hooks/useTableSettings.ts,Resolved Local File
src/components/tournament/TournamentStartingTicker.tsx,62,../../hooks/useMasterBusSubscription,{ useMasterBusSubscription },src/hooks/useMasterBusSubscription.ts,Resolved Local File
src/components/tournament/TournamentStartingTicker.tsx,63,../../services/TickerManagementService,"{
  DEFAULT_TICKER_SETTINGS,
  tickerManagementService,
}",src/services/TickerManagementService.ts,Resolved Local File
src/components/tournament/TournamentStartingTicker.tsx,67,../../utils/clubIdResolver,{ resolveClubUUID },src/utils/clubIdResolver.ts,Resolved Local File
src/components/tournament/TournamentStartingTicker.tsx,68,../../utils/overlayAnnouncements,"{
  rankOverlayAnnouncements,
  overlayMessage,
  type OverlayAnnouncement,
  type OverlayCandidate,
}",src/utils/overlayAnnouncements.ts,Resolved Local File
src/components/tournament/TournamentStartingTicker.tsx,77,../lobby/lateRegWindow,{ lateRegEndMs },src/components/lobby/lateRegWindow.ts,Resolved Local File
src/components/tournament/TournamentStartingTicker.tsx,78,../lobby/lobbyEntries,type { LobbyTournamentRow },src/components/lobby/lobbyEntries.ts,Resolved Local File
src/components/tournament/TournamentStartingTicker.tsx,79,./TournamentStartingTicker.css,,src/components/tournament/TournamentStartingTicker.css,Resolved Local File
